Transaction_ID,Product_ID,Location_ID,Transaction_Type,Quantity,Unit_Cost,Transaction_Date,Reference_Number,Created_By_User
TXN-00756,CAB-019,GER-035,ISSUE,-249,67.62,10-06-2025,IS-1238-20250610,auto_process
TXN-00757,CAB-023,BRA-014,TRANSFER,-114,88.49,25-02-2025,TR-4106-20250225,auto_process
TXN-00758,ELE-088,UK-024,ISSUE,-87,5562.14,18-02-2025,IS-7095-20250218,inventory_mgr
TXN-00759,LIG-063,UK-024,RECEIPT,390,622.78,09-07-2025,RE-7371-20250709,inventory_mgr
TXN-00760,MIR-197,BRA-006,ISSUE,-168,406.72,07-05-2025,IS-4250-20250507,auto_process
TXN-00761,ELE-114,JAP-020,RECEIPT,469,4760.97,16-02-2025,RE-5369-20250216,auto_process
TXN-00762,TYR-139,BRA-030,RECEIPT,500,3753.25,16-02-2025,RE-7735-20250216,inventory_mgr
TXN-00763,LIG-064,IND-041,RECEIPT,468,1179.61,16-03-2025,RE-4712-20250316,system_admin
TXN-00764,MIR-168,USA-010,TRANSFER,116,1460.6,06-08-2025,TR-7680-20250806,inventory_mgr
TXN-00765,CAB-004,UK-040,TRANSFER,161,47.77,16-05-2025,TR-4415-20250516,store_keeper
TXN-00766,LIG-074,GER-035,TRANSFER,35,736.3,15-05-2025,TR-5083-20250515,system_admin
TXN-00767,CAB-020,CAN-023,TRANSFER,-124,71.63,14-06-2025,TR-4712-20250614,inventory_mgr
TXN-00768,MIR-168,AUS-013,ISSUE,-93,1219.9,24-03-2025,IS-2721-20250324,inventory_mgr
TXN-00769,MIR-187,GER-043,ISSUE,-117,1355.63,09-05-2025,IS-7573-20250509,auto_process
TXN-00770,MIR-161,UK-048,RECEIPT,123,1165.44,17-07-2025,RE-6163-20250717,store_keeper
TXN-00771,LIG-057,IND-001,ISSUE,-89,1823.72,14-05-2025,IS-1433-20250514,inventory_mgr
TXN-00772,LIG-064,IND-009,TRANSFER,121,1079.12,16-02-2025,TR-5239-20250216,system_admin
TXN-00773,TYR-125,AUS-021,ISSUE,-57,10148.56,22-06-2025,IS-7707-20250622,auto_process
TXN-00774,CAB-007,CAN-015,RECEIPT,209,119.94,30-04-2025,RE-3946-20250430,store_keeper
TXN-00775,LIG-076,USA-018,RECEIPT,482,1241.62,09-04-2025,RE-3705-20250409,inventory_mgr
TXN-00776,ELE-102,UK-024,TRANSFER,-160,4657.67,08-05-2025,TR-3029-20250508,auto_process
TXN-00777,CAB-029,IND-049,RECEIPT,433,85.39,09-05-2025,RE-9935-20250509,inventory_mgr
TXN-00778,TYR-152,AUS-045,TRANSFER,120,9849.8,22-02-2025,TR-2241-20250222,inventory_mgr
TXN-00779,TYR-159,UK-040,ISSUE,-154,10333.85,19-03-2025,IS-9538-20250319,inventory_mgr
TXN-00780,TYR-153,USA-042,ISSUE,-238,4629.73,02-03-2025,IS-5049-20250302,inventory_mgr
TXN-00781,LIG-044,AUS-045,RECEIPT,284,2126.89,07-04-2025,RE-9288-20250407,auto_process
TXN-00782,ELE-108,BRA-030,TRANSFER,195,1593.28,27-04-2025,TR-3679-20250427,store_keeper
TXN-00783,ELE-086,IND-001,RECEIPT,351,5219.66,28-05-2025,RE-7524-20250528,store_keeper
TXN-00784,LIG-075,AUS-005,TRANSFER,60,2410.82,10-07-2025,TR-4995-20250710,system_admin
TXN-00785,MIR-164,GER-035,ISSUE,-297,1478,09-06-2025,IS-2509-20250609,auto_process
TXN-00786,MIR-182,BRA-046,TRANSFER,179,671.55,01-06-2025,TR-8607-20250601,auto_process
TXN-00787,ELE-100,AUS-029,ISSUE,-200,8491.77,28-05-2025,IS-6031-20250528,store_keeper
TXN-00788,TYR-124,JAP-044,TRANSFER,-159,5868.68,25-02-2025,TR-9873-20250225,system_admin
TXN-00789,TYR-131,BRA-022,TRANSFER,193,4648.49,23-05-2025,TR-3223-20250523,system_admin
TXN-00790,MIR-161,BRA-030,ISSUE,-38,1089.78,29-04-2025,IS-2144-20250429,system_admin
TXN-00791,LIG-077,CAN-023,RECEIPT,222,971.69,07-06-2025,RE-7731-20250607,system_admin
TXN-00792,MIR-179,UK-016,ISSUE,-224,498.14,22-03-2025,IS-7552-20250322,system_admin
TXN-00793,CAB-021,IND-033,ISSUE,-199,67.11,19-04-2025,IS-4404-20250419,inventory_mgr
TXN-00794,LIG-060,AUS-045,ISSUE,-275,701.42,04-08-2025,IS-5441-20250804,auto_process
TXN-00795,ELE-087,IND-025,ISSUE,-229,1974.57,21-02-2025,IS-1130-20250221,auto_process
TXN-00796,ELE-086,UK-048,TRANSFER,110,5755.23,14-03-2025,TR-4719-20250314,system_admin
TXN-00797,LIG-045,USA-026,RECEIPT,288,411.68,23-05-2025,RE-9201-20250523,auto_process
TXN-00798,MIR-187,JAP-028,ISSUE,-258,1174.74,26-07-2025,IS-1046-20250726,inventory_mgr
TXN-00799,ELE-082,BRA-030,RECEIPT,143,2977.11,28-03-2025,RE-4065-20250328,inventory_mgr
TXN-00800,ELE-120,USA-010,RECEIPT,255,5889.16,28-05-2025,RE-6452-20250528,store_keeper
TXN-00801,LIG-063,USA-050,TRANSFER,20,695.85,24-03-2025,TR-5134-20250324,store_keeper
TXN-00802,CAB-009,UK-032,RECEIPT,251,42,19-05-2025,RE-7859-20250519,store_keeper
TXN-00803,ELE-113,BRA-006,TRANSFER,57,7793.16,11-04-2025,TR-7866-20250411,store_keeper
TXN-00804,LIG-076,UK-048,ISSUE,-122,1399.21,25-06-2025,IS-9294-20250625,store_keeper
TXN-00805,TYR-132,IND-033,TRANSFER,157,8870.95,27-02-2025,TR-6137-20250227,auto_process
TXN-00806,LIG-059,BRA-030,RECEIPT,401,420.2,27-03-2025,RE-9836-20250327,system_admin
TXN-00807,ELE-101,IND-025,RECEIPT,420,3305.88,10-06-2025,RE-7932-20250610,store_keeper
TXN-00808,TYR-128,GER-019,ISSUE,-296,6546.5,28-03-2025,IS-5952-20250328,inventory_mgr
TXN-00809,CAB-032,JAP-004,ISSUE,-144,86.12,26-02-2025,IS-4167-20250226,inventory_mgr
TXN-00810,ELE-105,JAP-012,RECEIPT,221,1950.09,24-07-2025,RE-6192-20250724,system_admin
TXN-00811,LIG-056,UK-032,TRANSFER,134,1951.32,24-06-2025,TR-9046-20250624,store_keeper
TXN-00812,ELE-089,CAN-039,RECEIPT,494,1950.52,03-04-2025,RE-9729-20250403,system_admin
TXN-00813,ELE-116,AUS-037,RECEIPT,152,2568.96,10-03-2025,RE-1258-20250310,auto_process
TXN-00814,CAB-010,AUS-013,ISSUE,-210,71.28,08-06-2025,IS-7851-20250608,inventory_mgr
TXN-00815,TYR-125,CAN-031,TRANSFER,80,9949.57,23-06-2025,TR-4407-20250623,auto_process
TXN-00816,LIG-070,IND-049,ISSUE,-12,992.23,19-05-2025,IS-4108-20250519,inventory_mgr
TXN-00817,TYR-157,AUS-029,TRANSFER,-48,10367.35,29-04-2025,TR-6060-20250429,system_admin
TXN-00818,ELE-098,IND-017,RECEIPT,323,4652.89,17-04-2025,RE-8820-20250417,store_keeper
TXN-00819,ELE-115,USA-010,TRANSFER,106,7454.53,23-02-2025,TR-1848-20250223,system_admin
TXN-00820,MIR-171,CAN-023,ISSUE,-144,1288.87,08-03-2025,IS-6753-20250308,system_admin
TXN-00821,ELE-095,AUS-045,RECEIPT,156,3306.98,25-06-2025,RE-8831-20250625,system_admin
TXN-00822,TYR-140,CAN-023,TRANSFER,37,2015.55,12-04-2025,TR-4025-20250412,store_keeper
TXN-00823,ELE-104,AUS-005,RECEIPT,229,5767.24,25-02-2025,RE-2860-20250225,inventory_mgr
TXN-00824,TYR-156,GER-011,ISSUE,-244,2424.99,01-08-2025,IS-7265-20250801,auto_process
TXN-00825,CAB-027,BRA-030,ISSUE,-144,124.87,04-07-2025,IS-9252-20250704,system_admin
TXN-00826,ELE-104,BRA-022,TRANSFER,178,5386.28,26-07-2025,TR-5565-20250726,store_keeper
TXN-00827,TYR-147,UK-040,ISSUE,-255,9082.63,14-05-2025,IS-6326-20250514,auto_process
TXN-00828,MIR-174,UK-016,TRANSFER,-152,716.49,13-05-2025,TR-6610-20250513,system_admin
TXN-00829,LIG-072,USA-026,ISSUE,-236,1936.96,25-02-2025,IS-2759-20250225,store_keeper
TXN-00830,ELE-084,GER-027,RECEIPT,443,3316.76,06-03-2025,RE-7150-20250306,system_admin
TXN-00831,MIR-188,UK-016,TRANSFER,58,256.96,20-02-2025,TR-6355-20250220,inventory_mgr
TXN-00832,LIG-055,BRA-014,TRANSFER,-135,2536.95,18-05-2025,TR-9759-20250518,system_admin
TXN-00833,MIR-185,USA-002,TRANSFER,101,269.33,08-06-2025,TR-7911-20250608,system_admin
TXN-00834,CAB-029,USA-026,RECEIPT,361,84.81,13-02-2025,RE-4198-20250213,auto_process
TXN-00835,CAB-018,UK-024,TRANSFER,-9,67.25,14-06-2025,TR-4552-20250614,inventory_mgr
TXN-00836,MIR-181,AUS-005,RECEIPT,156,373.58,07-03-2025,RE-2449-20250307,inventory_mgr
TXN-00837,CAB-020,IND-025,ISSUE,-15,59.79,07-03-2025,IS-1442-20250307,inventory_mgr
TXN-00838,ELE-113,USA-034,ISSUE,-16,7397.55,25-07-2025,IS-6726-20250725,inventory_mgr
TXN-00839,MIR-178,USA-026,ISSUE,-83,360.79,22-04-2025,IS-9376-20250422,auto_process
TXN-00840,TYR-139,UK-008,TRANSFER,7,3333.9,01-05-2025,TR-7050-20250501,inventory_mgr
TXN-00841,MIR-161,CAN-039,RECEIPT,464,1107.49,21-06-2025,RE-3666-20250621,auto_process
TXN-00842,TYR-127,JAP-036,TRANSFER,93,6706.18,02-08-2025,TR-3742-20250802,auto_process
TXN-00843,MIR-178,CAN-015,ISSUE,-282,333.41,21-06-2025,IS-4259-20250621,store_keeper
TXN-00844,CAB-037,IND-025,RECEIPT,154,57.41,13-04-2025,RE-6950-20250413,auto_process
TXN-00845,CAB-037,AUS-005,RECEIPT,150,49.05,12-04-2025,RE-1446-20250412,inventory_mgr
TXN-00846,CAB-013,IND-001,TRANSFER,117,110.05,31-05-2025,TR-5729-20250531,inventory_mgr
TXN-00847,ELE-120,JAP-012,TRANSFER,115,5141.22,08-04-2025,TR-4437-20250408,system_admin
TXN-00848,CAB-039,GER-011,RECEIPT,262,50.94,26-05-2025,RE-4969-20250526,system_admin
TXN-00849,TYR-122,USA-026,ISSUE,-265,7494.22,25-03-2025,IS-2716-20250325,system_admin
TXN-00850,TYR-136,UK-024,ISSUE,-87,8156.27,11-03-2025,IS-5033-20250311,store_keeper
TXN-00851,TYR-147,CAN-023,RECEIPT,135,8445.63,25-06-2025,RE-1860-20250625,store_keeper
TXN-00852,TYR-155,AUS-021,ISSUE,-15,6265.89,10-05-2025,IS-6348-20250510,system_admin
TXN-00853,LIG-051,CAN-031,ISSUE,-19,573.47,15-02-2025,IS-4941-20250215,store_keeper
TXN-00854,LIG-043,BRA-046,ISSUE,-124,2000.05,15-05-2025,IS-6914-20250515,inventory_mgr
TXN-00855,CAB-006,AUS-021,RECEIPT,171,68.52,31-07-2025,RE-4815-20250731,auto_process
TXN-00856,TYR-128,IND-001,ISSUE,-271,7085.48,21-02-2025,IS-1246-20250221,store_keeper
TXN-00857,LIG-070,BRA-014,RECEIPT,67,831.91,15-03-2025,RE-8218-20250315,store_keeper
TXN-00858,TYR-126,CAN-015,ISSUE,-169,8989.65,27-02-2025,IS-8117-20250227,system_admin
TXN-00859,MIR-188,JAP-012,ISSUE,-52,244.7,10-05-2025,IS-4904-20250510,store_keeper
TXN-00860,LIG-075,USA-050,ISSUE,-296,2657.25,13-04-2025,IS-9177-20250413,auto_process
TXN-00861,CAB-024,GER-043,ISSUE,-151,66.29,02-07-2025,IS-3439-20250702,system_admin
TXN-00862,LIG-055,IND-025,ISSUE,-237,2813.01,03-03-2025,IS-8023-20250303,system_admin
TXN-00863,MIR-177,IND-001,ISSUE,-168,641.96,18-05-2025,IS-1481-20250518,inventory_mgr
TXN-00864,LIG-048,CAN-039,TRANSFER,-55,2636.87,19-06-2025,TR-6484-20250619,system_admin
TXN-00865,CAB-025,UK-032,ISSUE,-153,45.38,09-06-2025,IS-9277-20250609,inventory_mgr
TXN-00866,CAB-007,USA-002,RECEIPT,56,124.65,11-04-2025,RE-5106-20250411,inventory_mgr
TXN-00867,ELE-093,IND-001,TRANSFER,-184,817.25,01-03-2025,TR-1158-20250301,store_keeper
TXN-00868,CAB-035,USA-026,TRANSFER,98,109.69,22-07-2025,TR-7592-20250722,store_keeper
TXN-00869,MIR-166,GER-035,RECEIPT,145,531.54,02-03-2025,RE-4084-20250302,inventory_mgr
TXN-00870,TYR-128,GER-027,ISSUE,-130,7960.67,21-03-2025,IS-5787-20250321,store_keeper
TXN-00871,CAB-017,UK-024,RECEIPT,88,104.74,02-08-2025,RE-4518-20250802,inventory_mgr
TXN-00872,CAB-007,GER-043,ISSUE,-233,115.06,13-06-2025,IS-8841-20250613,system_admin
TXN-00873,LIG-068,CAN-023,TRANSFER,-48,2512.91,01-08-2025,TR-7266-20250801,inventory_mgr
TXN-00874,LIG-065,BRA-006,RECEIPT,211,2026.76,24-06-2025,RE-3921-20250624,system_admin
TXN-00875,ELE-087,CAN-047,RECEIPT,414,2185.44,04-04-2025,RE-7537-20250404,store_keeper
TXN-00876,LIG-042,UK-008,TRANSFER,2,1241.64,16-02-2025,TR-7365-20250216,store_keeper
TXN-00877,LIG-070,AUS-021,TRANSFER,194,881.26,10-05-2025,TR-9580-20250510,system_admin
TXN-00878,ELE-116,UK-040,TRANSFER,50,2537.1,04-08-2025,TR-7305-20250804,store_keeper
TXN-00879,TYR-130,IND-041,TRANSFER,128,9617.49,26-04-2025,TR-9780-20250426,inventory_mgr
TXN-00880,LIG-068,USA-002,RECEIPT,191,2477.14,28-07-2025,RE-6434-20250728,store_keeper
TXN-00881,LIG-062,AUS-029,RECEIPT,70,2144.7,19-05-2025,RE-2477-20250519,system_admin
TXN-00882,MIR-200,UK-016,ISSUE,-48,860.81,31-05-2025,IS-6469-20250531,system_admin
TXN-00883,CAB-010,JAP-020,ISSUE,-97,77.02,08-08-2025,IS-7093-20250808,store_keeper
TXN-00884,MIR-177,BRA-022,RECEIPT,394,653.48,28-03-2025,RE-9524-20250328,system_admin
TXN-00885,MIR-190,IND-033,RECEIPT,209,531.68,17-02-2025,RE-5459-20250217,inventory_mgr
TXN-00886,CAB-038,GER-027,TRANSFER,31,94.36,04-05-2025,TR-3441-20250504,system_admin
TXN-00887,ELE-086,GER-003,TRANSFER,-105,6161.08,16-07-2025,TR-1399-20250716,system_admin
TXN-00888,MIR-182,USA-026,TRANSFER,38,648.79,03-08-2025,TR-8858-20250803,system_admin
TXN-00889,CAB-028,BRA-006,TRANSFER,-133,119.5,11-06-2025,TR-2552-20250611,inventory_mgr
TXN-00890,ELE-103,IND-041,TRANSFER,-136,2819.99,01-03-2025,TR-6032-20250301,inventory_mgr
TXN-00891,LIG-058,USA-050,RECEIPT,103,560.02,11-05-2025,RE-3578-20250511,system_admin
TXN-00892,CAB-027,JAP-004,TRANSFER,26,127.38,16-02-2025,TR-4217-20250216,auto_process
TXN-00893,CAB-024,UK-040,TRANSFER,14,70.1,20-03-2025,TR-2477-20250320,system_admin
TXN-00894,LIG-073,BRA-022,TRANSFER,-90,1142.07,17-04-2025,TR-6251-20250417,auto_process
TXN-00895,LIG-046,USA-002,TRANSFER,-14,921.09,08-05-2025,TR-2698-20250508,system_admin
TXN-00896,MIR-169,BRA-022,RECEIPT,479,647.22,09-04-2025,RE-3161-20250409,inventory_mgr
TXN-00897,MIR-182,USA-034,TRANSFER,-111,590.37,13-02-2025,TR-4854-20250213,system_admin
TXN-00898,LIG-061,USA-026,TRANSFER,-183,686.64,28-07-2025,TR-1081-20250728,auto_process
TXN-00899,CAB-023,AUS-021,RECEIPT,264,76.08,11-05-2025,RE-4774-20250511,store_keeper
TXN-00900,LIG-077,AUS-013,TRANSFER,175,1049.68,28-07-2025,TR-7939-20250728,system_admin
TXN-00901,MIR-195,UK-032,TRANSFER,-19,176.45,15-04-2025,TR-7034-20250415,system_admin
TXN-00902,MIR-185,BRA-030,ISSUE,-171,302.83,28-05-2025,IS-3437-20250528,store_keeper
TXN-00903,ELE-101,USA-050,ISSUE,-286,3450.74,12-05-2025,IS-5834-20250512,system_admin
TXN-00904,LIG-073,USA-002,TRANSFER,53,1195.3,31-07-2025,TR-7869-20250731,auto_process
TXN-00905,MIR-196,IND-049,ISSUE,-58,742.09,27-05-2025,IS-9905-20250527,store_keeper
TXN-00906,MIR-177,IND-033,ISSUE,-243,576.15,20-07-2025,IS-2210-20250720,store_keeper
TXN-00907,MIR-197,GER-019,ISSUE,-220,420.56,15-05-2025,IS-7036-20250515,inventory_mgr
TXN-00908,LIG-060,GER-019,RECEIPT,383,674.11,07-07-2025,RE-5103-20250707,auto_process
TXN-00909,CAB-032,CAN-007,ISSUE,-125,83.64,15-04-2025,IS-7845-20250415,store_keeper
TXN-00910,LIG-053,IND-041,TRANSFER,26,2406.38,07-03-2025,TR-8600-20250307,system_admin
TXN-00911,MIR-170,BRA-014,ISSUE,-203,400.84,09-06-2025,IS-4639-20250609,system_admin
TXN-00912,TYR-144,USA-034,TRANSFER,-81,3386.06,04-04-2025,TR-2898-20250404,system_admin
TXN-00913,CAB-023,AUS-013,ISSUE,-15,87.01,02-07-2025,IS-8227-20250702,system_admin
TXN-00914,TYR-155,BRA-046,ISSUE,-28,6449.1,06-08-2025,IS-9132-20250806,inventory_mgr
TXN-00915,LIG-041,AUS-029,TRANSFER,-172,1385.76,09-05-2025,TR-1219-20250509,auto_process
TXN-00916,LIG-053,USA-018,TRANSFER,77,2191.5,21-02-2025,TR-7142-20250221,system_admin
TXN-00917,CAB-038,AUS-021,TRANSFER,108,85.78,30-03-2025,TR-6544-20250330,inventory_mgr
TXN-00918,ELE-100,IND-033,ISSUE,-279,7893.15,15-05-2025,IS-4738-20250515,store_keeper
TXN-00919,TYR-150,AUS-045,RECEIPT,160,6298.97,29-03-2025,RE-3200-20250329,store_keeper
TXN-00920,CAB-034,IND-049,TRANSFER,183,89.75,07-08-2025,TR-6578-20250807,system_admin
TXN-00921,TYR-132,JAP-004,RECEIPT,434,8701.88,25-04-2025,RE-5501-20250425,inventory_mgr
TXN-00922,MIR-200,AUS-005,RECEIPT,427,1016.49,13-07-2025,RE-4678-20250713,auto_process
TXN-00923,TYR-160,USA-042,RECEIPT,173,7561.48,19-03-2025,RE-9705-20250319,system_admin
TXN-00924,TYR-154,GER-003,ISSUE,-168,4189.81,21-07-2025,IS-5532-20250721,store_keeper
TXN-00925,MIR-169,JAP-044,ISSUE,-213,654.28,23-05-2025,IS-2409-20250523,store_keeper
TXN-00926,MIR-180,UK-024,TRANSFER,-146,174.32,15-06-2025,TR-7994-20250615,system_admin
TXN-00927,CAB-026,IND-041,TRANSFER,-4,47.46,07-06-2025,TR-3689-20250607,inventory_mgr
TXN-00928,MIR-163,USA-034,RECEIPT,323,695.08,07-08-2025,RE-8650-20250807,inventory_mgr
TXN-00929,LIG-066,JAP-028,ISSUE,-260,1791.78,15-02-2025,IS-2686-20250215,inventory_mgr
TXN-00930,TYR-129,AUS-029,ISSUE,-221,8695.91,16-02-2025,IS-5329-20250216,inventory_mgr
TXN-00931,MIR-161,BRA-006,RECEIPT,192,1126.54,25-07-2025,RE-7196-20250725,inventory_mgr
TXN-00932,ELE-119,JAP-004,TRANSFER,-108,2781.68,15-03-2025,TR-7448-20250315,auto_process
TXN-00933,ELE-110,BRA-038,TRANSFER,157,5755.69,26-02-2025,TR-3802-20250226,inventory_mgr
TXN-00934,ELE-109,BRA-006,ISSUE,-33,722.69,05-04-2025,IS-2367-20250405,inventory_mgr
TXN-00935,CAB-001,CAN-015,TRANSFER,36,74.28,25-06-2025,TR-5164-20250625,system_admin
TXN-00936,CAB-017,JAP-028,ISSUE,-140,103.39,21-04-2025,IS-5227-20250421,auto_process
TXN-00937,MIR-200,IND-001,ISSUE,-85,1045.39,07-06-2025,IS-9267-20250607,inventory_mgr
TXN-00938,ELE-107,USA-042,ISSUE,-291,2427.93,15-02-2025,IS-8574-20250215,store_keeper
TXN-00939,TYR-158,USA-010,TRANSFER,84,9455.48,03-06-2025,TR-9958-20250603,inventory_mgr
TXN-00940,ELE-092,USA-042,RECEIPT,76,6219.81,05-08-2025,RE-7012-20250805,system_admin
TXN-00941,LIG-068,BRA-030,ISSUE,-190,2465.97,22-03-2025,IS-2662-20250322,system_admin
TXN-00942,MIR-188,CAN-039,RECEIPT,267,245.65,03-07-2025,RE-2951-20250703,auto_process
TXN-00943,MIR-196,AUS-037,ISSUE,-299,610.94,10-05-2025,IS-1927-20250510,store_keeper
TXN-00944,CAB-005,AUS-021,ISSUE,-146,48.91,10-08-2025,IS-7576-20250810,inventory_mgr
TXN-00945,LIG-042,GER-043,RECEIPT,302,1566.61,28-03-2025,RE-5312-20250328,auto_process
TXN-00946,CAB-007,AUS-013,TRANSFER,105,111.65,06-04-2025,TR-3378-20250406,system_admin
TXN-00947,CAB-023,USA-018,TRANSFER,99,86.69,26-04-2025,TR-1957-20250426,inventory_mgr
TXN-00948,TYR-158,AUS-045,RECEIPT,328,9041.41,04-07-2025,RE-9214-20250704,auto_process
TXN-00949,ELE-081,BRA-014,RECEIPT,70,6907.81,21-02-2025,RE-4526-20250221,store_keeper
TXN-00950,ELE-086,JAP-020,TRANSFER,-194,5594.51,28-06-2025,TR-4360-20250628,inventory_mgr
TXN-00951,MIR-168,USA-050,TRANSFER,128,1354.82,29-03-2025,TR-7097-20250329,store_keeper
TXN-00952,LIG-058,IND-001,TRANSFER,-84,565.17,13-05-2025,TR-2982-20250513,inventory_mgr
TXN-00953,ELE-117,IND-041,RECEIPT,94,4264.99,29-06-2025,RE-2967-20250629,store_keeper
TXN-00954,ELE-081,USA-042,ISSUE,-103,8637.04,17-06-2025,IS-1611-20250617,inventory_mgr
TXN-00955,MIR-169,BRA-006,RECEIPT,48,744.82,11-06-2025,RE-3683-20250611,store_keeper
TXN-00956,LIG-071,GER-035,TRANSFER,-99,368.38,28-06-2025,TR-9927-20250628,auto_process
TXN-00957,TYR-126,BRA-014,ISSUE,-12,7660.68,07-08-2025,IS-3159-20250807,auto_process
TXN-00958,MIR-161,JAP-036,ISSUE,-216,980.11,02-05-2025,IS-5268-20250502,auto_process
TXN-00959,ELE-088,JAP-020,TRANSFER,1,5021.07,12-05-2025,TR-2640-20250512,store_keeper
TXN-00960,MIR-197,AUS-013,TRANSFER,128,410.81,23-06-2025,TR-8477-20250623,auto_process
TXN-00961,ELE-100,CAN-015,RECEIPT,488,7948.14,12-03-2025,RE-7977-20250312,system_admin
TXN-00962,ELE-093,BRA-030,RECEIPT,428,903.91,11-04-2025,RE-5555-20250411,system_admin
TXN-00963,ELE-120,BRA-038,RECEIPT,186,5347.44,22-06-2025,RE-2529-20250622,system_admin
TXN-00964,TYR-144,AUS-013,RECEIPT,154,3547.01,06-03-2025,RE-1935-20250306,system_admin
TXN-00965,LIG-075,USA-042,TRANSFER,-62,2481.95,26-03-2025,TR-7630-20250326,system_admin
TXN-00966,CAB-037,CAN-015,TRANSFER,-125,55.55,23-02-2025,TR-1184-20250223,system_admin
TXN-00967,ELE-082,CAN-023,TRANSFER,179,2616.38,02-07-2025,TR-5028-20250702,system_admin
TXN-00968,ELE-091,BRA-014,TRANSFER,-198,3815.72,03-04-2025,TR-7207-20250403,auto_process
TXN-00969,CAB-015,AUS-029,RECEIPT,44,114.81,09-06-2025,RE-8324-20250609,system_admin
TXN-00970,MIR-189,GER-003,ISSUE,-264,1483.74,18-02-2025,IS-2012-20250218,store_keeper
TXN-00971,MIR-188,IND-041,RECEIPT,124,218.47,30-03-2025,RE-2253-20250330,system_admin
TXN-00972,ELE-085,JAP-036,ISSUE,-31,3570.15,14-03-2025,IS-8686-20250314,system_admin
TXN-00973,ELE-083,UK-008,ISSUE,-281,8053.1,08-03-2025,IS-3194-20250308,auto_process
TXN-00974,TYR-121,UK-008,RECEIPT,293,1903.76,04-07-2025,RE-2474-20250704,inventory_mgr
TXN-00975,ELE-104,AUS-045,RECEIPT,188,5756.02,10-03-2025,RE-5419-20250310,auto_process
TXN-00976,MIR-180,UK-032,RECEIPT,86,176.93,19-03-2025,RE-6801-20250319,store_keeper
TXN-00977,ELE-116,IND-025,RECEIPT,326,2824.69,26-03-2025,RE-5820-20250326,auto_process
TXN-00978,LIG-056,UK-008,TRANSFER,-81,2135.69,25-06-2025,TR-1432-20250625,store_keeper
TXN-00979,MIR-172,IND-001,RECEIPT,384,1042.99,23-06-2025,RE-8951-20250623,inventory_mgr
TXN-00980,ELE-085,JAP-020,TRANSFER,11,3743.45,11-06-2025,TR-5218-20250611,inventory_mgr
TXN-00981,LIG-080,USA-018,RECEIPT,397,1458.61,06-04-2025,RE-5444-20250406,store_keeper
TXN-00982,MIR-172,CAN-015,RECEIPT,483,1057.5,16-05-2025,RE-5833-20250516,auto_process
TXN-00983,TYR-139,BRA-030,TRANSFER,79,3534.95,21-03-2025,TR-2681-20250321,store_keeper
TXN-00984,ELE-097,IND-025,RECEIPT,78,7625.97,24-07-2025,RE-1265-20250724,store_keeper
TXN-00985,LIG-073,AUS-013,RECEIPT,262,1378.93,25-06-2025,RE-2558-20250625,system_admin
TXN-00986,MIR-164,AUS-037,TRANSFER,-156,1426.16,25-02-2025,TR-4361-20250225,inventory_mgr
TXN-00987,ELE-113,BRA-022,ISSUE,-264,7171.4,21-06-2025,IS-8302-20250621,system_admin
TXN-00988,TYR-141,BRA-046,ISSUE,-227,3905.64,04-06-2025,IS-4410-20250604,system_admin
TXN-00989,ELE-109,JAP-020,TRANSFER,171,673.15,17-07-2025,TR-4767-20250717,store_keeper
TXN-00990,TYR-123,AUS-037,RECEIPT,190,5194.45,26-04-2025,RE-3860-20250426,store_keeper
TXN-00991,TYR-154,USA-026,ISSUE,-67,5179.48,29-06-2025,IS-5513-20250629,inventory_mgr
TXN-00992,ELE-100,JAP-036,ISSUE,-298,7219.19,26-05-2025,IS-9886-20250526,store_keeper
TXN-00993,LIG-062,UK-048,ISSUE,-231,1987.18,25-04-2025,IS-8876-20250425,inventory_mgr
TXN-00994,ELE-088,IND-025,TRANSFER,-115,4763.33,14-02-2025,TR-4784-20250214,system_admin
TXN-00995,ELE-112,UK-024,TRANSFER,-189,3071.36,29-05-2025,TR-9423-20250529,inventory_mgr
TXN-00996,MIR-165,USA-002,TRANSFER,-43,1655.8,13-07-2025,TR-2004-20250713,store_keeper
TXN-00997,TYR-123,IND-033,RECEIPT,480,5217.42,17-06-2025,RE-1239-20250617,inventory_mgr
TXN-00998,LIG-076,USA-050,RECEIPT,134,1244.21,04-04-2025,RE-7320-20250404,system_admin
TXN-00999,TYR-156,BRA-014,TRANSFER,137,2085.01,18-07-2025,TR-7365-20250718,inventory_mgr
TXN-01000,TYR-130,CAN-023,RECEIPT,500,9428.84,18-02-2025,RE-4459-20250218,system_admin
TXN-01001,MIR-165,GER-035,ISSUE,-145,1389.12,08-06-2025,IS-6652-20250608,store_keeper
TXN-01002,TYR-138,IND-017,TRANSFER,125,1516.39,27-06-2025,TR-4589-20250627,inventory_mgr
TXN-01003,TYR-121,BRA-030,ISSUE,-276,1876.85,08-03-2025,IS-4687-20250308,store_keeper
TXN-01004,TYR-129,USA-050,ISSUE,-202,8356.75,24-06-2025,IS-5884-20250624,system_admin
TXN-01005,TYR-125,IND-025,ISSUE,-73,11032.2,17-06-2025,IS-8398-20250617,inventory_mgr
TXN-01006,MIR-185,BRA-046,RECEIPT,173,297.38,06-07-2025,RE-9751-20250706,inventory_mgr
TXN-01007,LIG-046,JAP-012,RECEIPT,392,904.92,18-07-2025,RE-3671-20250718,auto_process
